t, c	M(t), рад	E(t), рад	Theta(t), рад	
34383	3.33387	2.15353	3.04962
34384	3.33397	2.15363	3.04963
34385	3.33406	2.15372	3.04964
34386	3.33416	2.15382	3.04965
34387	3.33426	2.15392	3.04966
34388	3.33435	2.15401	3.04967
34389	3.33445	2.15411	3.04968
34390	3.33455	2.15421	3.04969
34391	3.33465	2.15431	3.0497
34392	3.33474	2.1544	3.04971
34393	3.33484	2.1545	3.04972
34394	3.33494	2.1546	3.04973
34395	3.33503	2.15469	3.04974
34396	3.33513	2.15479	3.04975
34397	3.33523	2.15489	3.04976
34398	3.33532	2.15498	3.04978
34399	3.33542	2.15508	3.04979
34400	3.33552	2.15518	3.0498
34401	3.33562	2.15527	3.04981
34402	3.33571	2.15537	3.04982
34403	3.33581	2.15547	3.04983
34404	3.33591	2.15557	3.04984
34405	3.336	2.15566	3.04985
34406	3.3361	2.15576	3.04986
34407	3.3362	2.15586	3.04987
34408	3.33629	2.15595	3.04988
34409	3.33639	2.15605	3.04989
34410	3.33649	2.15615	3.0499
34411	3.33658	2.15624	3.04991
34412	3.33668	2.15634	3.04992
34413	3.33678	2.15644	3.04994
34414	3.33688	2.15654	3.04995
34415	3.33697	2.15663	3.04996
34416	3.33707	2.15673	3.04997
34417	3.33717	2.15683	3.04998
34418	3.33726	2.15692	3.04999
34419	3.33736	2.15702	3.05
34420	3.33746	2.15712	3.05001
34421	3.33755	2.15721	3.05002
34422	3.33765	2.15731	3.05003
34423	3.33775	2.15741	3.05004
34424	3.33785	2.15751	3.05005
34425	3.33794	2.1576	3.05006
34426	3.33804	2.1577	3.05007
34427	3.33814	2.1578	3.05008
34428	3.33823	2.15789	3.05009
34429	3.33833	2.15799	3.05011
34430	3.33843	2.15809	3.05012
34431	3.33852	2.15818	3.05013
34432	3.33862	2.15828	3.05014
34433	3.33872	2.15838	3.05015
34434	3.33881	2.15847	3.05016
34435	3.33891	2.15857	3.05017
34436	3.33901	2.15867	3.05018
34437	3.33911	2.15877	3.05019
34438	3.3392	2.15886	3.0502
34439	3.3393	2.15896	3.05021
34440	3.3394	2.15906	3.05022
34441	3.33949	2.15915	3.05023
34442	3.33959	2.15925	3.05024
34443	3.33969	2.15935	3.05025
34444	3.33978	2.15944	3.05026
34445	3.33988	2.15954	3.05028
34446	3.33998	2.15964	3.05029
34447	3.34008	2.15974	3.0503
34448	3.34017	2.15983	3.05031
34449	3.34027	2.15993	3.05032
34450	3.34037	2.16003	3.05033
34451	3.34046	2.16012	3.05034
34452	3.34056	2.16022	3.05035
34453	3.34066	2.16032	3.05036
34454	3.34075	2.16041	3.05037
34455	3.34085	2.16051	3.05038
34456	3.34095	2.16061	3.05039
34457	3.34105	2.1607	3.0504
34458	3.34114	2.1608	3.05041
34459	3.34124	2.1609	3.05042
34460	3.34134	2.161	3.05043
34461	3.34143	2.16109	3.05045
34462	3.34153	2.16119	3.05046
34463	3.34163	2.16129	3.05047
34464	3.34172	2.16138	3.05048
34465	3.34182	2.16148	3.05049
34466	3.34192	2.16158	3.0505
34467	3.34201	2.16167	3.05051
34468	3.34211	2.16177	3.05052
34469	3.34221	2.16187	3.05053
34470	3.34231	2.16197	3.05054
34471	3.3424	2.16206	3.05055
34472	3.3425	2.16216	3.05056
34473	3.3426	2.16226	3.05057
34474	3.34269	2.16235	3.05058
34475	3.34279	2.16245	3.05059
34476	3.34289	2.16255	3.0506
34477	3.34298	2.16264	3.05062
34478	3.34308	2.16274	3.05063
34479	3.34318	2.16284	3.05064
34480	3.34328	2.16293	3.05065
34481	3.34337	2.16303	3.05066
34482	3.34347	2.16313	3.05067
34483	3.34357	2.16323	3.05068
34484	3.34366	2.16332	3.05069
34485	3.34376	2.16342	3.0507
34486	3.34386	2.16352	3.05071
34487	3.34395	2.16361	3.05072
34488	3.34405	2.16371	3.05073
34489	3.34415	2.16381	3.05074
34490	3.34424	2.1639	3.05075
34491	3.34434	2.164	3.05076
34492	3.34444	2.1641	3.05077
34493	3.34454	2.1642	3.05079
34494	3.34463	2.16429	3.0508
34495	3.34473	2.16439	3.05081
34496	3.34483	2.16449	3.05082
34497	3.34492	2.16458	3.05083
34498	3.34502	2.16468	3.05084
34499	3.34512	2.16478	3.05085
34500	3.34521	2.16487	3.05086
34501	3.34531	2.16497	3.05087
34502	3.34541	2.16507	3.05088
34503	3.34551	2.16517	3.05089
34504	3.3456	2.16526	3.0509
34505	3.3457	2.16536	3.05091
34506	3.3458	2.16546	3.05092
34507	3.34589	2.16555	3.05093
34508	3.34599	2.16565	3.05094
34509	3.34609	2.16575	3.05095
34510	3.34618	2.16584	3.05097
34511	3.34628	2.16594	3.05098
34512	3.34638	2.16604	3.05099
34513	3.34647	2.16613	3.051
34514	3.34657	2.16623	3.05101
34515	3.34667	2.16633	3.05102
34516	3.34677	2.16643	3.05103
34517	3.34686	2.16652	3.05104
34518	3.34696	2.16662	3.05105
34519	3.34706	2.16672	3.05106
34520	3.34715	2.16681	3.05107
34521	3.34725	2.16691	3.05108
34522	3.34735	2.16701	3.05109
34523	3.34744	2.1671	3.0511
34524	3.34754	2.1672	3.05111
34525	3.34764	2.1673	3.05112
34526	3.34774	2.1674	3.05113
34527	3.34783	2.16749	3.05115
34528	3.34793	2.16759	3.05116
34529	3.34803	2.16769	3.05117
34530	3.34812	2.16778	3.05118
34531	3.34822	2.16788	3.05119
34532	3.34832	2.16798	3.0512
34533	3.34841	2.16807	3.05121
34534	3.34851	2.16817	3.05122
34535	3.34861	2.16827	3.05123
34536	3.34871	2.16836	3.05124
34537	3.3488	2.16846	3.05125
34538	3.3489	2.16856	3.05126
34539	3.349	2.16866	3.05127
34540	3.34909	2.16875	3.05128
34541	3.34919	2.16885	3.05129
34542	3.34929	2.16895	3.0513
34543	3.34938	2.16904	3.05131
34544	3.34948	2.16914	3.05133
34545	3.34958	2.16924	3.05134
34546	3.34967	2.16933	3.05135
34547	3.34977	2.16943	3.05136
34548	3.34987	2.16953	3.05137
34549	3.34997	2.16963	3.05138
34550	3.35006	2.16972	3.05139
34551	3.35016	2.16982	3.0514
34552	3.35026	2.16992	3.05141
34553	3.35035	2.17001	3.05142
34554	3.35045	2.17011	3.05143
34555	3.35055	2.17021	3.05144
34556	3.35064	2.1703	3.05145
34557	3.35074	2.1704	3.05146
34558	3.35084	2.1705	3.05147
34559	3.35094	2.1706	3.05148
34560	3.35103	2.17069	3.05149
34561	3.35113	2.17079	3.05151
34562	3.35123	2.17089	3.05152
34563	3.35132	2.17098	3.05153
34564	3.35142	2.17108	3.05154
34565	3.35152	2.17118	3.05155
34566	3.35161	2.17127	3.05156
34567	3.35171	2.17137	3.05157
34568	3.35181	2.17147	3.05158
34569	3.3519	2.17156	3.05159
34570	3.352	2.17166	3.0516
34571	3.3521	2.17176	3.05161
34572	3.3522	2.17186	3.05162
34573	3.35229	2.17195	3.05163
34574	3.35239	2.17205	3.05164
34575	3.35249	2.17215	3.05165
34576	3.35258	2.17224	3.05166
34577	3.35268	2.17234	3.05167
34578	3.35278	2.17244	3.05168
34579	3.35287	2.17253	3.0517
34580	3.35297	2.17263	3.05171
34581	3.35307	2.17273	3.05172
34582	3.35317	2.17283	3.05173
34583	3.35326	2.17292	3.05174
34584	3.35336	2.17302	3.05175
34585	3.35346	2.17312	3.05176
34586	3.35355	2.17321	3.05177
34587	3.35365	2.17331	3.05178
34588	3.35375	2.17341	3.05179
34589	3.35384	2.1735	3.0518
34590	3.35394	2.1736	3.05181
34591	3.35404	2.1737	3.05182
34592	3.35413	2.17379	3.05183
34593	3.35423	2.17389	3.05184
34594	3.35433	2.17399	3.05185
34595	3.35443	2.17409	3.05186
34596	3.35452	2.17418	3.05187
34597	3.35462	2.17428	3.05189
34598	3.35472	2.17438	3.0519
34599	3.35481	2.17447	3.05191
34600	3.35491	2.17457	3.05192
34601	3.35501	2.17467	3.05193
34602	3.3551	2.17476	3.05194
34603	3.3552	2.17486	3.05195
34604	3.3553	2.17496	3.05196
34605	3.3554	2.17506	3.05197
34606	3.35549	2.17515	3.05198
34607	3.35559	2.17525	3.05199
34608	3.35569	2.17535	3.052
34609	3.35578	2.17544	3.05201
34610	3.35588	2.17554	3.05202
34611	3.35598	2.17564	3.05203
34612	3.35607	2.17573	3.05204
34613	3.35617	2.17583	3.05205
34614	3.35627	2.17593	3.05206
34615	3.35637	2.17602	3.05208
34616	3.35646	2.17612	3.05209
34617	3.35656	2.17622	3.0521
34618	3.35666	2.17632	3.05211
34619	3.35675	2.17641	3.05212
34620	3.35685	2.17651	3.05213
34621	3.35695	2.17661	3.05214
34622	3.35704	2.1767	3.05215
34623	3.35714	2.1768	3.05216
34624	3.35724	2.1769	3.05217
34625	3.35733	2.17699	3.05218
34626	3.35743	2.17709	3.05219
34627	3.35753	2.17719	3.0522
34628	3.35763	2.17729	3.05221
34629	3.35772	2.17738	3.05222
34630	3.35782	2.17748	3.05223
34631	3.35792	2.17758	3.05224
34632	3.35801	2.17767	3.05225
34633	3.35811	2.17777	3.05226
34634	3.35821	2.17787	3.05228
34635	3.3583	2.17796	3.05229
34636	3.3584	2.17806	3.0523
34637	3.3585	2.17816	3.05231
34638	3.3586	2.17826	3.05232
34639	3.35869	2.17835	3.05233
34640	3.35879	2.17845	3.05234
34641	3.35889	2.17855	3.05235
34642	3.35898	2.17864	3.05236
34643	3.35908	2.17874	3.05237
34644	3.35918	2.17884	3.05238
34645	3.35927	2.17893	3.05239
34646	3.35937	2.17903	3.0524
34647	3.35947	2.17913	3.05241
34648	3.35956	2.17922	3.05242
34649	3.35966	2.17932	3.05243
34650	3.35976	2.17942	3.05244
34651	3.35986	2.17952	3.05245
34652	3.35995	2.17961	3.05246
34653	3.36005	2.17971	3.05248
34654	3.36015	2.17981	3.05249
34655	3.36024	2.1799	3.0525
34656	3.36034	2.18	3.05251
34657	3.36044	2.1801	3.05252
34658	3.36053	2.18019	3.05253
34659	3.36063	2.18029	3.05254
34660	3.36073	2.18039	3.05255
34661	3.36083	2.18049	3.05256
34662	3.36092	2.18058	3.05257
34663	3.36102	2.18068	3.05258
34664	3.36112	2.18078	3.05259
34665	3.36121	2.18087	3.0526
34666	3.36131	2.18097	3.05261
34667	3.36141	2.18107	3.05262
34668	3.3615	2.18116	3.05263
34669	3.3616	2.18126	3.05264
34670	3.3617	2.18136	3.05265
34671	3.3618	2.18145	3.05266
34672	3.36189	2.18155	3.05268
34673	3.36199	2.18165	3.05269
34674	3.36209	2.18175	3.0527
34675	3.36218	2.18184	3.05271
34676	3.36228	2.18194	3.05272
34677	3.36238	2.18204	3.05273
34678	3.36247	2.18213	3.05274
34679	3.36257	2.18223	3.05275
34680	3.36267	2.18233	3.05276
34681	3.36276	2.18242	3.05277
34682	3.36286	2.18252	3.05278
34683	3.36296	2.18262	3.05279
34684	3.36306	2.18272	3.0528
34685	3.36315	2.18281	3.05281
34686	3.36325	2.18291	3.05282
34687	3.36335	2.18301	3.05283
34688	3.36344	2.1831	3.05284
34689	3.36354	2.1832	3.05285
34690	3.36364	2.1833	3.05286
34691	3.36373	2.18339	3.05287
34692	3.36383	2.18349	3.05289
34693	3.36393	2.18359	3.0529
34694	3.36403	2.18368	3.05291
34695	3.36412	2.18378	3.05292
34696	3.36422	2.18388	3.05293
34697	3.36432	2.18398	3.05294
34698	3.36441	2.18407	3.05295
34699	3.36451	2.18417	3.05296
34700	3.36461	2.18427	3.05297
34701	3.3647	2.18436	3.05298
34702	3.3648	2.18446	3.05299
34703	3.3649	2.18456	3.053
34704	3.36499	2.18465	3.05301
34705	3.36509	2.18475	3.05302
34706	3.36519	2.18485	3.05303
34707	3.36529	2.18495	3.05304
34708	3.36538	2.18504	3.05305
34709	3.36548	2.18514	3.05306
34710	3.36558	2.18524	3.05307
34711	3.36567	2.18533	3.05308
34712	3.36577	2.18543	3.0531
34713	3.36587	2.18553	3.05311
34714	3.36596	2.18562	3.05312
34715	3.36606	2.18572	3.05313
34716	3.36616	2.18582	3.05314
34717	3.36626	2.18592	3.05315
34718	3.36635	2.18601	3.05316
34719	3.36645	2.18611	3.05317
34720	3.36655	2.18621	3.05318
34721	3.36664	2.1863	3.05319
34722	3.36674	2.1864	3.0532
34723	3.36684	2.1865	3.05321
34724	3.36693	2.18659	3.05322
34725	3.36703	2.18669	3.05323
34726	3.36713	2.18679	3.05324
34727	3.36722	2.18688	3.05325
34728	3.36732	2.18698	3.05326
34729	3.36742	2.18708	3.05327
34730	3.36752	2.18718	3.05328
34731	3.36761	2.18727	3.05329
34732	3.36771	2.18737	3.0533
34733	3.36781	2.18747	3.05332
34734	3.3679	2.18756	3.05333
34735	3.368	2.18766	3.05334
34736	3.3681	2.18776	3.05335
34737	3.36819	2.18785	3.05336
34738	3.36829	2.18795	3.05337
34739	3.36839	2.18805	3.05338
34740	3.36849	2.18815	3.05339
34741	3.36858	2.18824	3.0534
34742	3.36868	2.18834	3.05341
34743	3.36878	2.18844	3.05342
34744	3.36887	2.18853	3.05343
34745	3.36897	2.18863	3.05344
34746	3.36907	2.18873	3.05345
34747	3.36916	2.18882	3.05346
34748	3.36926	2.18892	3.05347
34749	3.36936	2.18902	3.05348
34750	3.36946	2.18911	3.05349
34751	3.36955	2.18921	3.0535
34752	3.36965	2.18931	3.05351
34753	3.36975	2.18941	3.05352
34754	3.36984	2.1895	3.05354
34755	3.36994	2.1896	3.05355
34756	3.37004	2.1897	3.05356
34757	3.37013	2.18979	3.05357
34758	3.37023	2.18989	3.05358
34759	3.37033	2.18999	3.05359
34760	3.37042	2.19008	3.0536
34761	3.37052	2.19018	3.05361
34762	3.37062	2.19028	3.05362
34763	3.37072	2.19038	3.05363
34764	3.37081	2.19047	3.05364
34765	3.37091	2.19057	3.05365
34766	3.37101	2.19067	3.05366
34767	3.3711	2.19076	3.05367
34768	3.3712	2.19086	3.05368
34769	3.3713	2.19096	3.05369
34770	3.37139	2.19105	3.0537
34771	3.37149	2.19115	3.05371
34772	3.37159	2.19125	3.05372
34773	3.37169	2.19135	3.05373
34774	3.37178	2.19144	3.05374
34775	3.37188	2.19154	3.05375
34776	3.37198	2.19164	3.05377
34777	3.37207	2.19173	3.05378
34778	3.37217	2.19183	3.05379
34779	3.37227	2.19193	3.0538
34780	3.37236	2.19202	3.05381
34781	3.37246	2.19212	3.05382
34782	3.37256	2.19222	3.05383
34783	3.37265	2.19231	3.05384
34784	3.37275	2.19241	3.05385
34785	3.37285	2.19251	3.05386
34786	3.37295	2.19261	3.05387
34787	3.37304	2.1927	3.05388
34788	3.37314	2.1928	3.05389
34789	3.37324	2.1929	3.0539
34790	3.37333	2.19299	3.05391
34791	3.37343	2.19309	3.05392
34792	3.37353	2.19319	3.05393
34793	3.37362	2.19328	3.05394
34794	3.37372	2.19338	3.05395
34795	3.37382	2.19348	3.05396
34796	3.37392	2.19358	3.05397
34797	3.37401	2.19367	3.05398
34798	3.37411	2.19377	3.054
34799	3.37421	2.19387	3.05401
34800	3.3743	2.19396	3.05402
34801	3.3744	2.19406	3.05403
34802	3.3745	2.19416	3.05404
34803	3.37459	2.19425	3.05405
34804	3.37469	2.19435	3.05406
34805	3.37479	2.19445	3.05407
34806	3.37488	2.19454	3.05408
34807	3.37498	2.19464	3.05409
34808	3.37508	2.19474	3.0541
34809	3.37518	2.19484	3.05411
34810	3.37527	2.19493	3.05412
34811	3.37537	2.19503	3.05413
34812	3.37547	2.19513	3.05414
34813	3.37556	2.19522	3.05415
34814	3.37566	2.19532	3.05416
34815	3.37576	2.19542	3.05417
34816	3.37585	2.19551	3.05418
34817	3.37595	2.19561	3.05419
34818	3.37605	2.19571	3.0542
34819	3.37615	2.19581	3.05421
34820	3.37624	2.1959	3.05422
34821	3.37634	2.196	3.05424
34822	3.37644	2.1961	3.05425
34823	3.37653	2.19619	3.05426
34824	3.37663	2.19629	3.05427
34825	3.37673	2.19639	3.05428
34826	3.37682	2.19648	3.05429
34827	3.37692	2.19658	3.0543
34828	3.37702	2.19668	3.05431
34829	3.37712	2.19677	3.05432
34830	3.37721	2.19687	3.05433
34831	3.37731	2.19697	3.05434
34832	3.37741	2.19707	3.05435
34833	3.3775	2.19716	3.05436
34834	3.3776	2.19726	3.05437
34835	3.3777	2.19736	3.05438
34836	3.37779	2.19745	3.05439
34837	3.37789	2.19755	3.0544
34838	3.37799	2.19765	3.05441
34839	3.37808	2.19774	3.05442
34840	3.37818	2.19784	3.05443
34841	3.37828	2.19794	3.05444
34842	3.37838	2.19804	3.05445
34843	3.37847	2.19813	3.05446
34844	3.37857	2.19823	3.05448
34845	3.37867	2.19833	3.05449
34846	3.37876	2.19842	3.0545
34847	3.37886	2.19852	3.05451
34848	3.37896	2.19862	3.05452
34849	3.37905	2.19871	3.05453
34850	3.37915	2.19881	3.05454
34851	3.37925	2.19891	3.05455
34852	3.37935	2.19901	3.05456
34853	3.37944	2.1991	3.05457
34854	3.37954	2.1992	3.05458
34855	3.37964	2.1993	3.05459
34856	3.37973	2.19939	3.0546
34857	3.37983	2.19949	3.05461
34858	3.37993	2.19959	3.05462
34859	3.38002	2.19968	3.05463
34860	3.38012	2.19978	3.05464
34861	3.38022	2.19988	3.05465
34862	3.38031	2.19997	3.05466
34863	3.38041	2.20007	3.05467
34864	3.38051	2.20017	3.05468
34865	3.38061	2.20027	3.05469
34866	3.3807	2.20036	3.0547
34867	3.3808	2.20046	3.05471
34868	3.3809	2.20056	3.05473
34869	3.38099	2.20065	3.05474
34870	3.38109	2.20075	3.05475
34871	3.38119	2.20085	3.05476
34872	3.38128	2.20094	3.05477
34873	3.38138	2.20104	3.05478
34874	3.38148	2.20114	3.05479
34875	3.38158	2.20124	3.0548
34876	3.38167	2.20133	3.05481
34877	3.38177	2.20143	3.05482
34878	3.38187	2.20153	3.05483
34879	3.38196	2.20162	3.05484
34880	3.38206	2.20172	3.05485
34881	3.38216	2.20182	3.05486
34882	3.38225	2.20191	3.05487
34883	3.38235	2.20201	3.05488
34884	3.38245	2.20211	3.05489
34885	3.38255	2.2022	3.0549
34886	3.38264	2.2023	3.05491
34887	3.38274	2.2024	3.05492
34888	3.38284	2.2025	3.05493
34889	3.38293	2.20259	3.05494
34890	3.38303	2.20269	3.05495
34891	3.38313	2.20279	3.05496
34892	3.38322	2.20288	3.05497
34893	3.38332	2.20298	3.05499
34894	3.38342	2.20308	3.055
34895	3.38351	2.20317	3.05501
34896	3.38361	2.20327	3.05502
34897	3.38371	2.20337	3.05503
34898	3.38381	2.20347	3.05504
34899	3.3839	2.20356	3.05505
34900	3.384	2.20366	3.05506
34901	3.3841	2.20376	3.05507
34902	3.38419	2.20385	3.05508
34903	3.38429	2.20395	3.05509
34904	3.38439	2.20405	3.0551
34905	3.38448	2.20414	3.05511
34906	3.38458	2.20424	3.05512
34907	3.38468	2.20434	3.05513
34908	3.38478	2.20444	3.05514
34909	3.38487	2.20453	3.05515
34910	3.38497	2.20463	3.05516
34911	3.38507	2.20473	3.05517
34912	3.38516	2.20482	3.05518
34913	3.38526	2.20492	3.05519
34914	3.38536	2.20502	3.0552
34915	3.38545	2.20511	3.05521
34916	3.38555	2.20521	3.05522
34917	3.38565	2.20531	3.05523
34918	3.38574	2.2054	3.05525
34919	3.38584	2.2055	3.05526
34920	3.38594	2.2056	3.05527
34921	3.38604	2.2057	3.05528
34922	3.38613	2.20579	3.05529
34923	3.38623	2.20589	3.0553
34924	3.38633	2.20599	3.05531
34925	3.38642	2.20608	3.05532
34926	3.38652	2.20618	3.05533
34927	3.38662	2.20628	3.05534
34928	3.38671	2.20637	3.05535
34929	3.38681	2.20647	3.05536
34930	3.38691	2.20657	3.05537
34931	3.38701	2.20667	3.05538
34932	3.3871	2.20676	3.05539
34933	3.3872	2.20686	3.0554
34934	3.3873	2.20696	3.05541
34935	3.38739	2.20705	3.05542
34936	3.38749	2.20715	3.05543
34937	3.38759	2.20725	3.05544
34938	3.38768	2.20734	3.05545
34939	3.38778	2.20744	3.05546
34940	3.38788	2.20754	3.05547
34941	3.38797	2.20763	3.05548
34942	3.38807	2.20773	3.05549
34943	3.38817	2.20783	3.0555
34944	3.38827	2.20793	3.05551
34945	3.38836	2.20802	3.05553
34946	3.38846	2.20812	3.05554
34947	3.38856	2.20822	3.05555
34948	3.38865	2.20831	3.05556
34949	3.38875	2.20841	3.05557
34950	3.38885	2.20851	3.05558
34951	3.38894	2.2086	3.05559
34952	3.38904	2.2087	3.0556
34953	3.38914	2.2088	3.05561
34954	3.38924	2.2089	3.05562
34955	3.38933	2.20899	3.05563
34956	3.38943	2.20909	3.05564
34957	3.38953	2.20919	3.05565
34958	3.38962	2.20928	3.05566
34959	3.38972	2.20938	3.05567
34960	3.38982	2.20948	3.05568
34961	3.38991	2.20957	3.05569
34962	3.39001	2.20967	3.0557
34963	3.39011	2.20977	3.05571
34964	3.39021	2.20986	3.05572
34965	3.3903	2.20996	3.05573
34966	3.3904	2.21006	3.05574
34967	3.3905	2.21016	3.05575
34968	3.39059	2.21025	3.05576
34969	3.39069	2.21035	3.05577
34970	3.39079	2.21045	3.05578
34971	3.39088	2.21054	3.05579
34972	3.39098	2.21064	3.05581
34973	3.39108	2.21074	3.05582
34974	3.39117	2.21083	3.05583
34975	3.39127	2.21093	3.05584
34976	3.39137	2.21103	3.05585
34977	3.39147	2.21113	3.05586
34978	3.39156	2.21122	3.05587
34979	3.39166	2.21132	3.05588
34980	3.39176	2.21142	3.05589
34981	3.39185	2.21151	3.0559
34982	3.39195	2.21161	3.05591
34983	3.39205	2.21171	3.05592
34984	3.39214	2.2118	3.05593
34985	3.39224	2.2119	3.05594
34986	3.39234	2.212	3.05595
34987	3.39244	2.2121	3.05596
34988	3.39253	2.21219	3.05597
34989	3.39263	2.21229	3.05598
34990	3.39273	2.21239	3.05599
34991	3.39282	2.21248	3.056
34992	3.39292	2.21258	3.05601
34993	3.39302	2.21268	3.05602
34994	3.39311	2.21277	3.05603
34995	3.39321	2.21287	3.05604
34996	3.39331	2.21297	3.05605
34997	3.3934	2.21306	3.05606
34998	3.3935	2.21316	3.05607
34999	3.3936	2.21326	3.05608
35000	3.3937	2.21336	3.05609
35001	3.39379	2.21345	3.05611
35002	3.39389	2.21355	3.05612
35003	3.39399	2.21365	3.05613
35004	3.39408	2.21374	3.05614
35005	3.39418	2.21384	3.05615
35006	3.39428	2.21394	3.05616
35007	3.39437	2.21403	3.05617
35008	3.39447	2.21413	3.05618
35009	3.39457	2.21423	3.05619
35010	3.39467	2.21433	3.0562
35011	3.39476	2.21442	3.05621
35012	3.39486	2.21452	3.05622
35013	3.39496	2.21462	3.05623
35014	3.39505	2.21471	3.05624
35015	3.39515	2.21481	3.05625
35016	3.39525	2.21491	3.05626
35017	3.39534	2.215	3.05627
35018	3.39544	2.2151	3.05628
35019	3.39554	2.2152	3.05629
35020	3.39564	2.21529	3.0563
35021	3.39573	2.21539	3.05631
35022	3.39583	2.21549	3.05632
35023	3.39593	2.21559	3.05633
35024	3.39602	2.21568	3.05634
35025	3.39612	2.21578	3.05635
35026	3.39622	2.21588	3.05636
35027	3.39631	2.21597	3.05637
35028	3.39641	2.21607	3.05638
35029	3.39651	2.21617	3.05639
35030	3.3966	2.21626	3.0564
35031	3.3967	2.21636	3.05642
35032	3.3968	2.21646	3.05643
35033	3.3969	2.21656	3.05644
35034	3.39699	2.21665	3.05645
35035	3.39709	2.21675	3.05646
35036	3.39719	2.21685	3.05647
35037	3.39728	2.21694	3.05648
35038	3.39738	2.21704	3.05649
35039	3.39748	2.21714	3.0565
35040	3.39757	2.21723	3.05651
35041	3.39767	2.21733	3.05652
35042	3.39777	2.21743	3.05653
35043	3.39787	2.21752	3.05654
35044	3.39796	2.21762	3.05655
35045	3.39806	2.21772	3.05656
35046	3.39816	2.21782	3.05657
35047	3.39825	2.21791	3.05658
35048	3.39835	2.21801	3.05659
35049	3.39845	2.21811	3.0566
35050	3.39854	2.2182	3.05661
35051	3.39864	2.2183	3.05662
35052	3.39874	2.2184	3.05663
35053	3.39883	2.21849	3.05664
35054	3.39893	2.21859	3.05665
35055	3.39903	2.21869	3.05666
35056	3.39913	2.21879	3.05667
35057	3.39922	2.21888	3.05668
35058	3.39932	2.21898	3.05669
35059	3.39942	2.21908	3.0567
35060	3.39951	2.21917	3.05671
35061	3.39961	2.21927	3.05672
35062	3.39971	2.21937	3.05674
35063	3.3998	2.21946	3.05675
35064	3.3999	2.21956	3.05676
35065	3.4	2.21966	3.05677
35066	3.4001	2.21976	3.05678
35067	3.40019	2.21985	3.05679
35068	3.40029	2.21995	3.0568
35069	3.40039	2.22005	3.05681
35070	3.40048	2.22014	3.05682
35071	3.40058	2.22024	3.05683
35072	3.40068	2.22034	3.05684
35073	3.40077	2.22043	3.05685
35074	3.40087	2.22053	3.05686
35075	3.40097	2.22063	3.05687
35076	3.40106	2.22072	3.05688
35077	3.40116	2.22082	3.05689
35078	3.40126	2.22092	3.0569
35079	3.40136	2.22102	3.05691
35080	3.40145	2.22111	3.05692
35081	3.40155	2.22121	3.05693
35082	3.40165	2.22131	3.05694
35083	3.40174	2.2214	3.05695
35084	3.40184	2.2215	3.05696
35085	3.40194	2.2216	3.05697
35086	3.40203	2.22169	3.05698
35087	3.40213	2.22179	3.05699
35088	3.40223	2.22189	3.057
35089	3.40233	2.22199	3.05701
35090	3.40242	2.22208	3.05702
35091	3.40252	2.22218	3.05703
35092	3.40262	2.22228	3.05704
35093	3.40271	2.22237	3.05705
35094	3.40281	2.22247	3.05706
35095	3.40291	2.22257	3.05708
35096	3.403	2.22266	3.05709
35097	3.4031	2.22276	3.0571
35098	3.4032	2.22286	3.05711
35099	3.4033	2.22295	3.05712
35100	3.40339	2.22305	3.05713
35101	3.40349	2.22315	3.05714
35102	3.40359	2.22325	3.05715
35103	3.40368	2.22334	3.05716
35104	3.40378	2.22344	3.05717
35105	3.40388	2.22354	3.05718
35106	3.40397	2.22363	3.05719
35107	3.40407	2.22373	3.0572
35108	3.40417	2.22383	3.05721
35109	3.40426	2.22392	3.05722
35110	3.40436	2.22402	3.05723
35111	3.40446	2.22412	3.05724
35112	3.40456	2.22422	3.05725
35113	3.40465	2.22431	3.05726
35114	3.40475	2.22441	3.05727
35115	3.40485	2.22451	3.05728
35116	3.40494	2.2246	3.05729
35117	3.40504	2.2247	3.0573
35118	3.40514	2.2248	3.05731
35119	3.40523	2.22489	3.05732
35120	3.40533	2.22499	3.05733
35121	3.40543	2.22509	3.05734
35122	3.40553	2.22519	3.05735
